id,movie_id,similar_movie_id
9382,681,3332
9383,681,1502
9384,681,449
9385,681,2590
9386,3356,3698
9387,3356,439
9388,3356,81
9389,3356,521
9390,3356,2797
9391,3356,2316
9392,3356,1084
9393,3356,578
9394,3356,4553
9395,3356,427
9396,147,889
9397,147,2516
9398,147,1004
9399,147,2294
9400,147,4097
9401,147,857
9402,147,834
9403,147,356
9404,147,4556
9405,147,3218
9406,4556,1984
9407,4556,219
9408,4556,1695
9409,4556,2242
9410,4556,466
9411,4556,3386
9412,4556,2303
9413,4556,4526
9414,4556,3508
9415,4556,4022
9416,4311,1422
9417,4311,3009
9418,4311,3962
9419,4311,3413
9420,4311,3628
9421,4311,1556
9422,4311,4565
9423,4311,2125
9424,4311,350
9425,4311,1512
9426,1426,4154
9427,1426,1469
9428,1426,3780
9429,1426,1822
9430,1426,3690
9431,1426,1018
9432,1426,4695
9433,1426,4225
9434,1426,3180
9435,1426,326
9436,102,3990
9437,102,3991
9438,102,917
9439,102,1351
9440,102,2595
9441,102,2537
9442,102,1998
9443,102,4247
9444,102,2358
9445,102,1054
9446,837,388
9447,837,3626
9448,837,4210
9449,837,1174
9450,837,1214
9451,837,3727
9452,837,236
9453,837,791
9454,837,1752
9455,837,1348
9456,729,1820
9457,729,3572
9458,729,4132
9459,729,2761
9460,729,3765
9461,729,998
9462,729,628
9463,729,4255
9464,729,2799
9465,729,448
9466,249,3164
9467,249,1533
9468,249,2542
9469,249,844
9470,249,2896
9471,249,2273
9472,249,186
9473,249,3314
9474,249,2452
9475,249,4533
9476,1652,1707
9477,1652,1833
9478,1652,1234
9479,1652,1346
9480,1652,3005
9481,1652,872
9482,1652,2742
9483,1652,4319
9484,1652,2210
9485,1652,2303
9486,3673,1293
9487,3673,1524
9488,3673,1063
9489,3673,4482
9490,3673,3121
9491,3673,1767
9492,3673,3609
9493,3673,4087
9494,3673,2028
9495,3673,4329
9496,1378,639
9497,1378,1960
9498,1378,1137
9499,1378,1175
9500,1378,4567
9501,1378,167
9502,1378,1118
9503,1378,1006
9504,1378,2022
9505,1378,2088
9506,4269,2222
9507,4269,2804
9508,4269,4200
9509,4269,3198
9510,4269,3496
9511,4269,3898
9512,4269,2449
9513,4269,3370
9514,4269,2638
9515,4269,115
9516,62,15
9517,62,16
9518,62,1423
9519,62,1163
9520,62,2819
9521,62,1985
9522,62,2626
9523,62,1446
9524,62,1384
9525,62,4044
9526,401,275
9527,401,1279
9528,401,4521
9529,401,1168
9530,401,4005
9531,401,4358
9532,401,3349
9533,401,4197
9534,401,840
9535,401,856
9536,4237,3969
9537,4237,767
9538,4237,1097
9539,4237,3452
9540,4237,4659
9541,4237,3164
9542,4237,1904
9543,4237,1682
9544,4237,2541
9545,4237,520
9546,963,1173
9547,963,1113
9548,963,791
9549,963,3879
9550,963,3107
9551,963,3590
9552,963,2370
9553,963,4653
9554,963,3311
9555,963,3912
9556,504,1020
9557,504,503
9558,504,3675
9559,504,3064
9560,504,1458
9561,504,1195
9562,504,2180
9563,504,1735
9564,504,4667
9565,504,3917
9566,1448,274
9567,1448,2337
9568,1448,217
9569,1448,1736
9570,1448,930
9571,1448,4714
9572,1448,3463
9573,1448,960
9574,1448,1189
9575,1448,507
9576,662,468
9577,662,977
9578,662,4660
9579,662,3588
9580,662,215
9581,662,4734
9582,662,1971
9583,662,167
9584,662,4753
9585,662,4644
9586,1375,3165
9587,1375,10
9588,1375,3078
9589,1375,244
9590,1375,633
9591,1375,1582
9592,1375,3722
9593,1375,993
9594,1375,1667
9595,1375,3754
9596,2286,4342
9597,2286,4606
9598,2286,795
9599,2286,2073
9600,2286,3039
9601,2286,359
9602,2286,2793
9603,2286,4631
9604,2286,1760
9605,2286,175
9606,595,4645
9607,595,242
9608,595,4735
9609,595,3996
9610,595,980
9611,595,3615
9612,595,472
9613,595,2256
9614,595,3179
9615,595,3287
9616,856,878
9617,856,2309
9618,856,1708
9619,856,2277
9620,856,4197
9621,856,1168
9622,856,3595
9623,856,1052
9624,856,840
9625,856,1027
9626,2741,1152
9627,2741,3856
9628,2741,521
9629,2741,3634
9630,2741,1469
9631,2741,608
9632,2741,3161
9633,2741,1971
9634,2741,2392
9635,2741,4217
9636,4758,1670
9637,4758,3867
9638,4758,2445
9639,4758,4218
9640,4758,2811
9641,4758,2214
9642,4758,1861
9643,4758,3023
9644,4758,3953
9645,4758,2874
9646,1472,215
9647,1472,252
9648,1472,4322
9649,1472,167
9650,1472,530
9651,1472,1374
9652,1472,1109
9653,1472,2854
9654,1472,4644
9655,1472,4581
9656,3153,2300
9657,3153,4565
9658,3153,4706
9659,3153,856
9660,3153,390
9661,3153,3628
9662,3153,3543
9663,3153,817
9664,3153,3413
9665,3153,1631
9666,3304,2526
9667,3304,102
9668,3304,4418
9669,3304,2017
9670,3304,3643
9671,3304,1944
9672,3304,211
9673,3304,443
9674,3304,2623
9675,3304,1351
9676,2000,2059
9677,2000,171
9678,2000,4235
9679,2000,2198
9680,2000,530
9681,2000,1376
9682,2000,977
9683,2000,3354
9684,2000,4241
9685,2000,215
9686,1403,3593
9687,1403,679
9688,1403,2819
9689,1403,3183
9690,1403,1971
9691,1403,4581
9692,1403,1006
9693,1403,1128
9694,1403,458
9695,1403,167
9696,436,2285
9697,436,4404
9698,436,3281
9699,436,56
9700,436,1334
9701,436,1048
9702,436,2582
9703,436,1136
9704,436,1837
9705,436,2879
9706,2063,3820
9707,2063,275
9708,2063,1726
9709,2063,1239
9710,2063,3286
9711,2063,1147
9712,2063,1745
9713,2063,4382
9714,2063,2138
9715,2063,2584
9716,3698,439
9717,3698,4553
9718,3698,4306
9719,3698,1002
9720,3698,1000
9721,3698,866
9722,3698,81
9723,3698,2539
9724,3698,3434
9725,3698,3671
9726,439,3698
9727,439,4553
9728,439,4306
9729,439,1002
9730,439,1000
9731,439,866
9732,439,81
9733,439,2539
9734,439,3434
9735,439,3671
9736,1752,388
9737,1752,688
9738,1752,1215
9739,1752,3885
9740,1752,1504
9741,1752,4621
9742,1752,1500
9743,1752,4376
9744,1752,3830
9745,1752,4347
9746,1351,102
9747,1351,2474
9748,1351,56
9749,1351,1097
9750,1351,765
9751,1351,1048
9752,1351,4782
9753,1351,1054
9754,1351,1334
9755,1351,1998
9756,877,3726
9757,877,571
9758,877,4196
9759,877,3930
9760,877,899
9761,877,215
9762,877,3224
9763,877,3093
9764,877,198
9765,877,630
9766,1545,2275
9767,1545,1642
9768,1545,3225
9769,1545,9
9770,1545,1216
9771,1545,2515
9772,1545,3668
9773,1545,2897
9774,1545,33
9775,1545,3859
9776,1649,2665
9777,1649,1878
9778,1649,414
9779,1649,4700
9780,1649,3859
9781,1649,4488
9782,1649,533
9783,1649,1188
9784,1649,3644
9785,1649,921
9786,194,4479
9787,194,4206
9788,194,2125
9789,194,2223
9790,194,220
9791,194,155
9792,194,3408
9793,194,2322
9794,194,3234
9795,194,4341
9796,4595,1390
9797,4595,2432
9798,4595,1713
9799,4595,483
9800,4595,3702
9801,4595,3186
9802,4595,3657
9803,4595,4727
9804,4595,1984
9805,4595,792
9806,1944,2735
9807,1944,211
9808,1944,496
9809,1944,2526
9810,1944,1333
9811,1944,502
9812,1944,1582
9813,1944,2770
9814,1944,4391
9815,1944,2021
9816,2189,2140
9817,2189,3519
9818,2189,4421
9819,2189,2312
9820,2189,4625
9821,2189,4446
9822,2189,4503
9823,2189,1039
9824,2189,978
9825,2189,421
9826,4339,936
9827,4339,665
9828,4339,1399
9829,4339,1748
9830,4339,639
9831,4339,4376
9832,4339,2775
9833,4339,2637
9834,4339,2230
9835,4339,4354
9836,682,2699
9837,682,3164
9838,682,630
9839,682,122
9840,682,520
9841,682,3429
9842,682,3162
9843,682,398
9844,682,778
9845,682,2224
9846,2013,4062
9847,2013,579
9848,2013,1657
9849,2013,2378
9850,2013,4660
9851,2013,218
9852,2013,613
9853,2013,3
9854,2013,1431
9855,2013,404
9856,1538,1389
9857,1538,3014
9858,1538,483
9859,1538,3756
9860,1538,2242
9861,1538,3693
9862,1538,4097
9863,1538,618
9864,1538,2805
9865,1538,3715
9866,3139,367
9867,3139,1590
9868,3139,1133
9869,3139,4674
9870,3139,903
9871,3139,4578
9872,3139,348
9873,3139,1359
9874,3139,2279
9875,3139,1682
9876,3656,4582
9877,3656,2478
9878,3656,4200
9879,3656,2795
9880,3656,4197
9881,3656,4762
9882,3656,257
9883,3656,604
9884,3656,1452
9885,3656,2963
9886,1433,4621
9887,1433,1892
9888,1433,3977
9889,1433,624
9890,1433,2376
9891,1433,1309
9892,1433,2982
9893,1433,3361
9894,1433,4660
9895,1433,4012
9896,1844,2720
9897,1844,2983
9898,1844,2046
9899,1844,1783
9900,1844,4108
9901,1844,289
9902,1844,2098
9903,1844,1606
9904,1844,2321
9905,1844,4214
9906,1680,3366
9907,1680,4280
9908,1680,4194
9909,1680,3453
9910,1680,1804
9911,1680,1008
9912,1680,3503
9913,1680,948
9914,1680,4569
9915,1680,4425
9916,3145,856
9917,3145,1965
9918,3145,4784
9919,3145,3656
9920,3145,206
9921,3145,878
9922,3145,4396
9923,3145,4492
9924,3145,250
9925,3145,1052
9926,1495,3482
9927,1495,1578
9928,1495,2908
9929,1495,4462
9930,1495,3640
9931,1495,1703
9932,1495,2446
9933,1495,4621
9934,1495,797
9935,1495,4701
9936,1991,609
9937,1991,4391
9938,1991,1449
9939,1991,3880
9940,1991,4529
9941,1991,1347
9942,1991,4337
9943,1991,167
9944,1991,2903
9945,1991,1267
9946,2572,2025
9947,2572,4641
9948,2572,380
9949,2572,606
9950,2572,1458
9951,2572,4107
9952,2572,4413
9953,2572,177
9954,2572,1550
9955,2572,1563
9956,3964,712
9957,3964,3977
9958,3964,1556
9959,3964,1437
9960,3964,4343
9961,3964,4310
9962,3964,4717
9963,3964,4427
9964,3964,3133
9965,3964,841
9966,1222,1884
9967,1222,2830
9968,1222,2380
9969,1222,2288
9970,1222,3086
9971,1222,3377
9972,1222,4493
9973,1222,4644
9974,1222,1780
9975,1222,663
9976,4637,1280
9977,4637,4173
9978,4637,3988
9979,4637,1273
9980,4637,2566
9981,4637,985
9982,4637,227
9983,4637,999
9984,4637,4576
9985,4637,3180
9986,2106,3056
9987,2106,1325
9988,2106,887
9989,2106,3543
9990,2106,785
9991,2106,2458
9992,2106,2114
9993,2106,3616
9994,2106,3858
9995,2106,4660
9996,1659,2489
9997,1659,3050
9998,1659,3636
9999,1659,4306
10000,1659,1002
10001,1659,3698
10002,1659,81
10003,1659,1599
10004,1659,1715
10005,1659,439
10006,3367,2636
10007,3367,1368
10008,3367,1397
10009,3367,2563
10010,3367,4021
10011,3367,1527
10012,3367,2192
10013,3367,1741
10014,3367,4139
10015,3367,1901
10016,2392,1960
10017,2392,3930
10018,2392,1105
10019,2392,2410
10020,2392,55
10021,2392,1127
10022,2392,484
10023,2392,4413
10024,2392,4729
10025,2392,4048
10026,4788,4342
10027,4788,4175
10028,4788,4782
10029,4788,2279
10030,4788,2392
10031,4788,2153
10032,4788,1127
10033,4788,3356
10034,4788,1144
10035,4788,3692
10036,1339,4671
10037,1339,508
10038,1339,3219
10039,1339,2402
10040,1339,2091
10041,1339,1435
10042,1339,2317
10043,1339,1567
10044,1339,3705
10045,1339,4493
10046,2603,4172
10047,2603,961
10048,2603,2762
10049,2603,3797
10050,2603,1288
10051,2603,2402
10052,2603,4651
10053,2603,1587
10054,2603,2426
10055,2603,2936
10056,591,473
10057,591,3147
10058,591,421
10059,591,3635
10060,591,283
10061,591,3243
10062,591,3862
10063,591,1705
10064,591,640
10065,591,1248
10066,14,12
10067,14,13
10068,14,48
10069,14,648
10070,14,2524
10071,14,626
10072,14,1166
10073,14,2
10074,14,4468
10075,14,3969
10076,3906,2117
10077,3906,833
10078,3906,3363
10079,3906,4268
10080,3906,4762
10081,3906,832
10082,3906,2334
10083,3906,1499
10084,3906,1821
10085,3906,341
10086,4217,4428
10087,4217,643
10088,4217,4432
10089,4217,689
10090,4217,3907
10091,4217,2196
10092,4217,3175
10093,4217,60
10094,4217,3859
10095,4217,261
10096,1316,345
10097,1316,1294
10098,1316,3281
10099,1316,56
10100,1316,1267
10101,1316,765
10102,1316,1048
10103,1316,436
10104,1316,2198
10105,1316,977
10106,849,4244
10107,849,3930
10108,849,1074
10109,849,52
10110,849,1864
10111,849,215
10112,849,1246
10113,849,1780
10114,849,878
10115,849,3937
10116,3481,1950
10117,3481,1355
10118,3481,3771
10119,3481,3164
10120,3481,440
10121,3481,3984
10122,3481,2640
10123,3481,3264
10124,3481,1999
10125,3481,3577
10126,945,1176
10127,945,2242
10128,945,2064
10129,945,1984
10130,945,2432
10131,945,1390
10132,945,4767
10133,945,2082
10134,945,2428
10135,945,3715
10136,4171,609
10137,4171,2264
10138,4171,1804
10139,4171,3862
10140,4171,1751
10141,4171,2172
10142,4171,388
10143,4171,1267
10144,4171,4391
10145,4171,1836
10146,1481,770
10147,1481,4050
10148,1481,2040
10149,1481,1704
10150,1481,2197
10151,1481,1750
10152,1481,3396
10153,1481,3055
10154,1481,2223
10155,1481,785
10156,131,2489
10157,131,3636
10158,131,1715
10159,131,2421
10160,131,1659
10161,131,882
10162,131,3860
10163,131,4032
10164,131,4342
10165,131,573
10166,1849,2798
10167,1849,3890
10168,1849,2177
10169,1849,18
10170,1849,4299
10171,1849,3786
10172,1849,1127
10173,1849,3701
10174,1849,3528
10175,1849,2754
10176,525,442
10177,525,3219
10178,525,1601
10179,525,3683
10180,525,2277
10181,525,3063
10182,525,1799
10183,525,1834
10184,525,3099
10185,525,1772
10186,671,2721
10187,671,3034
10188,671,2107
10189,671,51
10190,671,2202
10191,671,4651
10192,671,2936
10193,671,2637
10194,671,502
10195,671,52
10196,895,4104
10197,895,2242
10198,895,3047
10199,895,1558
10200,895,455
10201,895,3325
10202,895,3546
10203,895,1871
10204,895,2636
10205,895,1527
10206,4422,3812
10207,4422,609
10208,4422,1006
10209,4422,4644
10210,4422,1904
10211,4422,2059
10212,4422,4391
10213,4422,3975
10214,4422,4241
10215,4422,167
10216,461,4793
10217,461,299
10218,461,2993
10219,461,3048
10220,461,1072
10221,461,835
10222,461,507
10223,461,4614
10224,461,3390
10225,461,1902
10226,1479,3779
10227,1479,4515
10228,1479,4197
10229,1479,3390
10230,1479,2223
10231,1479,1375
10232,1479,2408
10233,1479,3921
10234,1479,3804
10235,1479,53
10236,1008,3286
10237,1008,4310
10238,1008,1556
10239,1008,1995
10240,1008,3227
10241,1008,3168
10242,1008,4657
10243,1008,3787
10244,1008,4717
10245,1008,4038
10246,1105,2561
10247,1105,2392
10248,1105,4376
10249,1105,2637
10250,1105,2765
10251,1105,3000
10252,1105,55
10253,1105,4621
10254,1105,1303
10255,1105,1266
10256,394,4258
10257,394,4001
10258,394,801
10259,394,324
10260,394,2832
10261,394,772
10262,394,1497
10263,394,4277
10264,394,4095
10265,394,2782
10266,1817,2138
10267,1817,94
10268,1817,2814
10269,1817,1355
10270,1817,4662
10271,1817,473
10272,1817,3629
10273,1817,744
10274,1817,4714
10275,1817,1366
10276,454,455
10277,454,1695
10278,454,1974
10279,454,3351
10280,454,721
10281,454,278
10282,454,2597
10283,454,3746
10284,454,95
10285,454,219
10286,253,1888
10287,253,1862
10288,253,1087
10289,253,3792
10290,253,2135
10291,253,300
10292,253,4498
10293,253,4105
10294,253,3404
10295,253,673
10296,901,4284
10297,901,2320
10298,901,848
10299,901,3932
10300,901,3513
10301,901,346
10302,901,1304
10303,901,1787
10304,901,4793
10305,901,3592
10306,1210,2752
10307,1210,374
10308,1210,4762
10309,1210,2714
10310,1210,692
10311,1210,1892
10312,1210,2767
10313,1210,3366
10314,1210,3596
10315,1210,3528
10316,1147,1239
10317,1147,692
10318,1147,1940
10319,1147,956
10320,1147,964
10321,1147,323
10322,1147,1806
10323,1147,1827
10324,1147,296
10325,1147,635
10326,1909,4206
10327,1909,220
10328,1909,3718
10329,1909,1874
10330,1909,2322
10331,1909,3234
10332,1909,4479
10333,1909,4707
10334,1909,1714
10335,1909,1159
10336,171,2903
10337,171,2000
10338,171,897
10339,171,4235
10340,171,9
10341,171,4146
10342,171,2059
10343,171,2044
10344,171,1395
10345,171,1642
10346,43,44
10347,43,45
10348,43,4192
10349,43,40
10350,43,35
10351,43,36
10352,43,25
10353,43,4205
10354,43,32
10355,43,26
10356,2664,2767
10357,2664,2269
10358,2664,2016
10359,2664,1169
10360,2664,1210
10361,2664,702
10362,2664,2752
10363,2664,4644
10364,2664,210
10365,2664,2907
10366,1724,1390
10367,1724,1033
10368,1724,2323
10369,1724,266
10370,1724,1697
10371,1724,373
10372,1724,3807
10373,1724,1214
10374,1724,3186
10375,1724,3576
10376,523,1560
10377,523,1760
10378,523,3532
10379,523,1772
10380,523,4326
10381,523,3861
10382,523,3683
10383,523,2540
10384,523,3999
10385,523,3948
10386,4627,283
10387,4627,1705
10388,4627,473
10389,4627,421
10390,4627,591
10391,4627,3862
10392,4627,3952
10393,4627,4403
10394,4627,117
10395,4627,3243
10396,3976,4727
10397,3976,1389
10398,3976,1995
10399,3976,3186
10400,3976,373
10401,3976,1958
10402,3976,4373
10403,3976,4296
10404,3976,2242
10405,3976,4755
10406,390,3628
10407,390,4646
10408,390,4706
10409,390,3413
10410,390,391
10411,390,4565
10412,390,1442
10413,390,2390
10414,390,1740
10415,390,4796
10416,3812,4422
10417,3812,1117
10418,3812,2908
10419,3812,742
10420,3812,4396
10421,3812,476
10422,3812,3289
10423,3812,4199
10424,3812,1895
10425,3812,3611
10426,828,829
10427,828,3098
10428,828,541
10429,828,824
10430,828,3700
10431,828,3961
10432,828,822
10433,828,2222
10434,828,3496
10435,828,4110
10436,481,1536
10437,481,4410
10438,481,3141
10439,481,1933
10440,481,4046
10441,481,318
10442,481,1266
10443,481,917
10444,481,174
10445,481,1131
10446,3875,1688
10447,3875,4342
10448,3875,3413
10449,3875,78
10450,3875,2525
10451,3875,3694
10452,3875,3636
10453,3875,1557
10454,3875,2772
10455,3875,1829
10456,1824,1473
10457,1824,761
10458,1824,856
10459,1824,3061
10460,1824,1622
10461,1824,3046
10462,1824,4611
10463,1824,350
10464,1824,391
10465,1824,3509
10466,1500,3354
10467,1500,1752
10468,1500,4391
10469,1500,1504
10470,1500,1780
10471,1500,355
10472,1500,4196
10473,1500,388
10474,1500,1054
10475,1500,267
10476,4783,3572
10477,4783,4132
10478,4783,2799
10479,4783,4663
10480,4783,998
10481,4783,1637
10482,4783,1066
10483,4783,1869
10484,4783,1820
10485,4783,1219
10486,995,1166
10487,995,2023
10488,995,2087
10489,995,717
10490,995,2352
10491,995,4662
10492,995,3969
10493,995,275
10494,995,3413
10495,995,742
10496,1469,1248
10497,1469,4051
10498,1469,4154
10499,1469,1426
10500,1469,1822
10501,1469,326
10502,1469,4695
10503,1469,857
10504,1469,3971
10505,1469,537
10506,835,4793
10507,835,1355
10508,835,3864
10509,835,440
10510,835,3164
10511,835,1999
10512,835,3048
10513,835,2071
10514,835,3138
10515,835,3450
10516,4077,215
10517,4077,4734
10518,4077,737
10519,4077,4336
10520,4077,1739
10521,4077,3539
10522,4077,639
10523,4077,3754
10524,4077,2417
10525,4077,1685
10526,640,3147
10527,640,421
10528,640,591
10529,640,883
10530,640,473
10531,640,3280
10532,640,283
10533,640,83
10534,640,444
10535,640,2914
10536,399,4450
10537,399,4342
10538,399,1468
10539,399,2489
10540,399,2915
10541,399,2679
10542,399,2641
10543,399,4306
10544,399,650
10545,399,2727
10546,826,1203
10547,826,2045
10548,826,829
10549,826,1788
10550,826,88
10551,826,1444
10552,826,1742
10553,826,2729
10554,826,745
10555,826,4375
10556,3601,4072
10557,3601,1845
10558,3601,4706
10559,3601,4284
10560,3601,3440
10561,3601,2936
10562,3601,331
10563,3601,3425
10564,3601,2565
10565,3601,2763
10566,3079,3080
10567,3079,3076
10568,3079,4142
10569,3079,2011
10570,3079,3473
10571,3079,3444
10572,3079,1501
10573,3079,3531
10574,3079,2785
10575,3079,939
10576,982,531
10577,982,4319
10578,982,4152
10579,982,4675
10580,982,199
10581,982,3609
10582,982,4528
10583,982,4087
10584,982,4443
10585,982,3097
10586,488,3930
10587,488,1052
10588,488,1034
10589,488,1027
10590,488,484
10591,488,2571
10592,488,4334
10593,488,1074
10594,488,330
10595,488,1919
10596,1263,4479
10597,1263,1771
10598,1263,2062
10599,1263,4184
10600,1263,3234
10601,1263,2322
10602,1263,3125
10603,1263,2957
10604,1263,406
10605,1263,4133
10606,944,1168
10607,944,1279
10608,944,2478
10609,944,1502
10610,944,3595
10611,944,2936
10612,944,4249
10613,944,690
10614,944,3709
10615,944,3677
10616,216,217
10617,216,1145
10618,216,3462
10619,216,3266
10620,216,2838
10621,216,2870
10622,216,1383
10623,216,888
10624,216,3839
10625,216,692
10626,1318,1486
10627,1318,3628
10628,1318,1155
10629,1318,4261
10630,1318,1829
10631,1318,3989
10632,1318,4646
10633,1318,2238
10634,1318,2390
10635,1318,3413
10636,326,1469
10637,326,4154
10638,326,1018
10639,326,4695
10640,326,1426
10641,326,1248
10642,326,3690
10643,326,2270
10644,326,4414
10645,326,94
10646,725,2032
10647,725,4484
10648,725,2567
10649,725,3733
10650,725,4615
10651,725,4002
10652,725,1074
10653,725,1066
10654,725,4396
10655,725,2162
10656,1670,2438
10657,1670,4714
10658,1670,4758
10659,1670,3063
10660,1670,1476
10661,1670,532
10662,1670,2269
10663,1670,4483
10664,1670,1534
10665,1670,2214
10666,2922,3628
10667,2922,2390
10668,2922,4646
10669,2922,4197
10670,2922,1380
10671,2922,4565
10672,2922,192
10673,2922,4706
10674,2922,3338
10675,2922,2606
10676,1514,3760
10677,1514,2105
10678,1514,767
10679,1514,3969
10680,1514,2305
10681,1514,3175
10682,1514,3072
10683,1514,4237
10684,1514,3613
10685,1514,4562
10686,1002,4306
10687,1002,4553
10688,1002,2489
10689,1002,3792
10690,1002,1857
10691,1002,3698
10692,1002,3050
10693,1002,2208
10694,1002,439
10695,1002,3636
10696,2373,3136
10697,2373,3520
10698,2373,2223
10699,2373,3009
10700,2373,3756
10701,2373,3277
10702,2373,4565
10703,2373,3514
10704,2373,192
10705,2373,2238
10706,1020,504
10707,1020,3064
10708,1020,503
10709,1020,3675
10710,1020,952
10711,1020,1964
10712,1020,3038
10713,1020,4413
10714,1020,4342
10715,1020,2598
10716,4318,3540
10717,4318,3628
10718,4318,1548
10719,4318,3162
10720,4318,398
10721,4318,678
10722,4318,2023
10723,4318,4646
10724,4318,520
10725,4318,1829
10726,2519,3132
10727,2519,1289
10728,2519,2588
10729,2519,4062
10730,2519,2024
10731,2519,4714
10732,2519,4518
10733,2519,3364
10734,2519,4085
10735,2519,3679
10736,1175,619
10737,1175,1378
10738,1175,3539
10739,1175,3257
10740,1175,72
10741,1175,1263
10742,1175,4425
10743,1175,1689
10744,1175,639
10745,1175,1960
10746,1878,2376
10747,1878,1772
10748,1878,192
10749,1878,2277
10750,1878,4700
10751,1878,4298
10752,1878,2125
10753,1878,1929
10754,1878,4438
10755,1878,1422
10756,3806,4403
10757,3806,989
10758,3806,4070
10759,3806,4392
10760,3806,4463
10761,3806,4196
10762,3806,3243
10763,3806,3832
10764,3806,4021
10765,3806,283
10766,1427,608
10767,1427,174
10768,1427,2456
10769,1427,444
10770,1427,887
10771,1427,3692
10772,1427,1780
10773,1427,3930
10774,1427,2975
10775,1427,4749
10776,1317,3505
10777,1317,1959
10778,1317,4229
10779,1317,411
10780,1317,410
10781,1317,3183
10782,1317,3357
10783,1317,4792
10784,1317,1312
10785,1317,318
10786,1486,1318
10787,1486,1422
10788,1486,192
10789,1486,4094
10790,1486,4488
10791,1486,4126
10792,1486,3413
10793,1486,1155
10794,1486,1359
10795,1486,1237
10796,364,673
10797,364,2641
10798,364,383
10799,364,1862
10800,364,300
10801,364,4105
10802,364,1389
10803,364,1046
10804,364,413
10805,364,1776
10806,860,331
10807,860,4651
10808,860,721
10809,860,3351
10810,860,3977
10811,860,3186
10812,860,2936
10813,860,1619
10814,860,4618
10815,860,3787
10816,819,4310
10817,819,2766
10818,819,3606
10819,819,3286
10820,819,4106
10821,819,2117
10822,819,2309
10823,819,1556
10824,819,906
10825,819,1680
10826,679,3258
10827,679,403
10828,679,404
10829,679,2953
10830,679,1403
10831,679,1378
10832,679,528
10833,679,1376
10834,679,2819
10835,679,864
10836,1271,3930
10837,1271,1084
10838,1271,3738
10839,1271,907
10840,1271,2316
10841,1271,3357
10842,1271,1563
10843,1271,3917
10844,1271,4342
10845,1271,3356
10846,1376,403
10847,1376,663
10848,1376,4621
10849,1376,2000
10850,1376,2903
10851,1376,528
10852,1376,897
10853,1376,640
10854,1376,444
10855,1376,2198
10856,1240,4342
10857,1240,2213
10858,1240,126
10859,1240,3340
10860,1240,4663
10861,1240,1091
10862,1240,2450
10863,1240,2218
10864,1240,1127
10865,1240,738
10866,2679,2098
10867,2679,1857
10868,2679,2489
10869,2679,4342
10870,2679,109
10871,2679,1301
10872,2679,2073
10873,2679,1543
10874,2679,124
10875,2679,1814
10876,926,609
10877,926,899
10878,926,2285
10879,926,2198
10880,926,4734
10881,926,215
10882,926,1655
10883,926,167
10884,926,1246
10885,926,4644
10886,1482,4189
10887,1482,961
10888,1482,4651
10889,1482,85
10890,1482,2763
10891,1482,4618
10892,1482,331
10893,1482,851
10894,1482,1619
10895,1482,2136
10896,1461,1377
10897,1461,521
10898,1461,1084
10899,1461,1140
10900,1461,2316
10901,1461,622
10902,1461,482
10903,1461,1451
10904,1461,2153
10905,1461,3548
10906,2695,2277
10907,2695,2376
10908,2695,2439
10909,2695,2099
10910,2695,856
10911,2695,2924
10912,2695,451
10913,2695,2980
10914,2695,3450
10915,2695,761
10916,1762,247
10917,1762,1588
10918,1762,1915
10919,1762,1295
10920,1762,1480
10921,1762,3702
10922,1762,2460
10923,1762,1346
10924,1762,2537
10925,1762,1677
10926,1898,3676
10927,1898,195
10928,1898,156
10929,1898,3856
10930,1898,2582
10931,1898,765
10932,1898,2699
10933,1898,3357
10934,1898,900
10935,1898,4751
10936,1306,1575
10937,1306,1764
10938,1306,3869
10939,1306,2655
10940,1306,743
10941,1306,4342
10942,1306,2391
10943,1306,4240
10944,1306,2451
10945,1306,613
10946,2082,3715
10947,2082,3693
10948,2082,4755
10949,2082,4296
10950,2082,2242
10951,2082,1205
10952,2082,370
10953,2082,788
10954,2082,792
10955,2082,4756
10956,482,4389
10957,482,557
10958,482,111
10959,482,1461
10960,482,2693
10961,482,521
10962,482,335
10963,482,3316
10964,482,366
10965,482,702
10966,2154,1384
10967,2154,3556
10968,2154,608
10969,2154,781
10970,2154,2379
10971,2154,714
10972,2154,4357
10973,2154,1423
10974,2154,2913
10975,2154,716
10976,677,3158
10977,677,4062
10978,677,3503
10979,677,3485
10980,677,2383
10981,677,4106
10982,677,783
10983,677,550
10984,677,79
10985,677,2709
10986,964,3882
10987,964,3168
10988,964,2870
10989,964,296
10990,964,692
10991,964,1806
10992,964,1708
10993,964,2423
10994,964,4303
10995,964,1147
10996,3134,2913
10997,3134,487
10998,3134,3990
10999,3134,3945
11000,3134,1891
11001,3134,1927
11002,3134,3655
11003,3134,3991
11004,3134,3701
11005,3134,102
11006,3533,301
11007,3533,1747
11008,3533,3085
11009,3533,917
11010,3533,3084
11011,3533,3856
11012,3533,1949
11013,3533,3357
11014,3533,224
11015,3533,3078
11016,3989,2482
11017,3989,3799
11018,3989,3437
11019,3989,3237
11020,3989,848
11021,3989,350
11022,3989,4307
11023,3989,4452
11024,3989,3413
11025,3989,2534
11026,3647,4556
11027,3647,857
11028,3647,4257
11029,3647,3794
11030,3647,1794
11031,3647,1159
11032,3647,2758
11033,3647,4396
11034,3647,4206
11035,3647,2035
11036,904,2264
11037,904,2285
11038,904,4644
11039,904,4275
11040,904,1927
